Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 9ÔÂ 28 2018 21:25,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 13 / 7 / 76,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.199,0.192,0.205,0.188,0.197,0.209,0.195,0.194,0.201,0.346,0.307,0.222
0.182,0.186,0.184,0.223,0.181,0.232,0.192,0.221,0.178,0.389,0.225,0.146
0.203,0.195,0.196,0.207,0.19,0.224,0.23,0.187,0.206,0.462,0.144,0.181
0.18,0.183,0.182,0.185,0.192,0.182,0.314,0.164,0.153,0.286,0.185,0.127
0.176,0.181,0.224,0.222,0.231,0.232,0.225,0.274,0.201,0.43,0.317,0.317
0.22,0.27,0.207,0.223,0.291,0.347,0.285,0.412,0.198,0.355,0.354,0.307
0.164,0.212,0.181,0.211,0.292,0.22,0.189,0.218,0.213,0.143,0.196,0.189
0.184,0.182,0.177,0.197,0.177,0.215,0.158,0.199,0.187,0.256,0.126,0.22
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.16,0.151,0.166,0.151,0.156,0.163,0.155,0.154,0.165,0.245,0.224,0.179
0.145,0.148,0.147,0.177,0.144,0.185,0.154,0.178,0.143,0.272,0.166,0.121
0.16,0.154,0.152,0.15,0.15,0.15,0.155,0.148,0.163,0.322,0.113,0.138
0.143,0.146,0.144,0.147,0.152,0.144,0.155,0.133,0.126,0.217,0.136,0.101
0.141,0.146,0.177,0.176,0.185,0.187,0.181,0.223,0.16,0.314,0.234,0.235
0.172,0.148,0.163,0.178,0.15,0.141,0.227,0.364,0.159,0.256,0.256,0.203
0.131,0.167,0.145,0.169,0.228,0.175,0.154,0.175,0.169,0.108,0.162,0.136
0.153,0.145,0.142,0.157,0.142,0.172,0.129,0.162,0.151,0.188,0.1,0.169
