Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 9ÔÂ 28 2018 20:18,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 37 / 30 / 29,,,,,,,,,,,
Database To Search        : MicroLog,,,,,,,,,,,
Data Base(s) Searched     : E:\ML3_42_05\Databases\OT?.KID,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.159,0.187,0.188,0.185,0.175,0.177,0.153,0.175,0.16,0.319,0.259,0.17
0.154,0.201,0.221,0.21,0.199,0.206,0.18,0.195,0.21,0.261,0.184,0.166
0.182,0.231,0.236,0.225,0.215,0.213,0.217,0.203,0.194,0.256,0.171,0.147
0.178,0.219,0.215,0.206,0.225,0.237,0.215,0.218,0.224,0.349,0.341,0.13
0.187,0.214,0.203,0.217,0.21,0.233,0.22,0.215,0.222,0.348,0.137,0.289
0.257,0.256,0.227,0.259,0.266,0.242,0.236,0.219,0.207,0.348,0.496,0.408
0.156,0.219,0.221,0.219,0.209,0.22,0.208,0.207,0.196,0.231,0.216,0.129
0.175,0.161,0.168,0.171,0.136,0.207,0.163,0.206,0.182,0.329,0.142,0.16
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.128,0.151,0.153,0.149,0.142,0.139,0.124,0.142,0.129,0.231,0.192,0.13
0.124,0.173,0.189,0.182,0.17,0.168,0.145,0.165,0.175,0.194,0.143,0.129
0.146,0.192,0.198,0.18,0.181,0.182,0.17,0.171,0.17,0.197,0.13,0.115
0.142,0.184,0.182,0.175,0.195,0.201,0.169,0.189,0.19,0.269,0.258,0.098
0.161,0.183,0.179,0.189,0.183,0.202,0.193,0.186,0.191,0.269,0.109,0.212
0.2,0.199,0.192,0.221,0.202,0.183,0.204,0.189,0.178,0.251,0.299,0.242
0.128,0.187,0.193,0.189,0.183,0.189,0.181,0.179,0.17,0.191,0.171,0.098
0.145,0.131,0.137,0.143,0.115,0.176,0.136,0.171,0.158,0.247,0.11,0.126
