Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 9ÔÂ 28 2018 20:13,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 7 / 12 / 77,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.201,0.228,0.235,0.229,0.218,0.226,0.188,0.199,0.191,0.343,0.241,0.154
0.205,0.204,0.229,0.214,0.216,0.244,0.227,0.209,0.222,0.273,0.196,0.158
0.254,0.251,0.289,0.229,0.232,0.194,0.212,0.187,0.198,0.273,0.202,0.13
0.245,0.218,0.24,0.222,0.234,0.273,0.21,0.203,0.232,0.317,0.362,0.131
0.22,0.238,0.206,0.221,0.215,0.221,0.203,0.206,0.22,0.341,0.153,0.296
0.285,0.286,0.24,0.242,0.3,0.253,0.23,0.209,0.214,0.378,0.457,0.397
0.207,0.233,0.233,0.22,0.191,0.224,0.205,0.214,0.193,0.227,0.224,0.129
0.209,0.212,0.21,0.216,0.179,0.204,0.184,0.196,0.187,0.332,0.144,0.168
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.171,0.19,0.201,0.195,0.188,0.181,0.158,0.168,0.161,0.256,0.178,0.12
0.176,0.177,0.194,0.188,0.187,0.207,0.192,0.18,0.186,0.207,0.152,0.125
0.203,0.202,0.21,0.19,0.187,0.166,0.171,0.159,0.172,0.216,0.167,0.104
0.208,0.191,0.205,0.192,0.2,0.21,0.154,0.176,0.196,0.246,0.276,0.101
0.191,0.207,0.181,0.192,0.188,0.19,0.176,0.176,0.188,0.261,0.127,0.218
0.231,0.21,0.198,0.209,0.203,0.17,0.197,0.18,0.183,0.269,0.285,0.248
0.18,0.2,0.201,0.189,0.167,0.192,0.176,0.185,0.169,0.187,0.173,0.1
0.178,0.182,0.181,0.188,0.156,0.173,0.157,0.168,0.162,0.249,0.114,0.134
