Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 9ÔÂ 29 2018 00:28,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 28 / 18 / 50,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.167,0.289,0.29,0.259,0.192,0.264,0.18,0.201,0.184,0.539,0.364,0.239
0.173,0.179,0.269,0.199,0.191,0.335,0.221,0.198,0.258,0.436,0.381,0.238
0.359,0.305,0.419,0.258,0.273,0.177,0.271,0.194,0.211,0.355,0.269,0.144
0.286,0.307,0.215,0.217,0.251,0.474,0.225,0.204,0.237,0.465,0.525,0.136
0.204,0.263,0.219,0.217,0.216,0.218,0.216,0.185,0.236,0.487,0.133,0.481
0.274,0.403,0.305,0.366,0.344,0.292,0.233,0.217,0.225,0.82,1.485,0.585
0.198,0.286,0.253,0.25,0.192,0.25,0.199,0.214,0.185,0.289,0.467,0.134
0.214,0.221,0.209,0.213,0.193,0.236,0.198,0.187,0.168,0.645,0.197,0.183
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.133,0.181,0.223,0.197,0.153,0.165,0.142,0.15,0.147,0.345,0.247,0.176
0.136,0.147,0.175,0.163,0.155,0.253,0.174,0.161,0.199,0.292,0.282,0.178
0.238,0.206,0.246,0.173,0.173,0.139,0.157,0.135,0.167,0.232,0.191,0.105
0.219,0.241,0.173,0.181,0.202,0.303,0.157,0.174,0.193,0.306,0.343,0.1
0.17,0.219,0.184,0.181,0.184,0.185,0.181,0.151,0.194,0.325,0.103,0.316
0.215,0.25,0.212,0.29,0.203,0.176,0.189,0.181,0.183,0.344,0.776,0.324
0.168,0.234,0.214,0.209,0.162,0.206,0.166,0.181,0.155,0.197,0.288,0.1
0.177,0.184,0.175,0.18,0.165,0.195,0.166,0.148,0.137,0.233,0.142,0.143
