Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 9ÔÂ 28 2018 21:23,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 31 / 19 / 46,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.188,0.227,0.207,0.193,0.216,0.213,0.213,0.217,0.223,0.319,0.288,0.187
0.2,0.206,0.222,0.221,0.208,0.234,0.216,0.224,0.222,0.328,0.24,0.21
0.22,0.208,0.223,0.229,0.224,0.265,0.28,0.246,0.219,0.406,0.18,0.205
0.188,0.207,0.234,0.223,0.234,0.225,0.34,0.222,0.217,0.289,0.217,0.145
0.205,0.231,0.27,0.244,0.289,0.281,0.254,0.278,0.292,0.424,0.285,0.277
0.262,0.317,0.25,0.267,0.339,0.399,0.351,0.246,0.275,0.347,0.318,0.343
0.186,0.237,0.214,0.277,0.328,0.24,0.22,0.301,0.26,0.19,0.193,0.221
0.211,0.248,0.232,0.241,0.22,0.262,0.219,0.236,0.249,0.314,0.196,0.246
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.15,0.181,0.169,0.157,0.177,0.17,0.175,0.176,0.184,0.233,0.218,0.15
0.16,0.168,0.182,0.181,0.169,0.191,0.175,0.183,0.184,0.236,0.181,0.185
0.173,0.168,0.181,0.176,0.183,0.192,0.204,0.202,0.18,0.297,0.15,0.154
0.15,0.172,0.191,0.184,0.192,0.186,0.198,0.189,0.19,0.228,0.168,0.114
0.167,0.192,0.224,0.204,0.242,0.237,0.212,0.237,0.245,0.334,0.216,0.211
0.209,0.2,0.207,0.223,0.207,0.2,0.295,0.206,0.236,0.254,0.234,0.233
0.15,0.189,0.175,0.227,0.263,0.198,0.183,0.249,0.213,0.149,0.157,0.165
0.177,0.205,0.195,0.201,0.187,0.22,0.19,0.201,0.217,0.245,0.171,0.195
