Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 5ÔÂ 19 2018 23:48,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 2,,,,,,,,,,,
Read Hour                 : 24,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 53 / 5 / 38,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.269,0.467,1.897,1.204,0.295,0.398,0.282,0.287,0.285,2.331,2.341,1.568
0.288,0.274,1.07,0.357,0.278,1.987,0.394,0.282,1.998,2.287,1.419,0.565
1.291,1.022,1.445,1.081,0.314,0.592,1.349,1.02,1.598,2.68,0.604,0.249
0.957,1.262,0.281,0.262,0.796,0.926,1.124,0.227,0.959,1.745,2.061,0.157
0.252,0.396,1.478,1.164,1.46,1.031,1.2,1.098,0.586,2.489,1.724,1.84
0.293,1.327,1.227,0.959,1.258,0.682,1.434,1.023,1.159,2.747,2.339,3.393
0.262,0.482,0.286,1.226,1.176,0.426,0.26,0.81,0.472,0.165,1.352,0.135
0.491,1.547,0.34,0.772,0.25,0.4,0.784,0.922,0.416,0.214,0.155,0.201
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.202,0.247,0.914,0.719,0.218,0.226,0.21,0.213,0.212,1.404,1.522,1.228
0.214,0.204,0.565,0.232,0.21,0.988,0.253,0.21,1.087,1.44,0.788,0.321
0.537,0.502,0.847,0.489,0.19,0.203,0.67,0.514,0.898,1.755,0.272,0.112
0.526,0.793,0.207,0.194,0.451,0.506,0.46,0.176,0.528,0.951,1.256,0.114
0.191,0.259,0.773,0.607,0.86,0.495,0.633,0.591,0.304,1.573,1.058,0.986
0.217,0.611,0.573,0.584,0.551,0.18,0.749,0.57,0.633,1.667,1.534,1.843
0.198,0.347,0.213,0.696,0.622,0.296,0.197,0.326,0.344,0.115,0.626,0.101
0.287,1.075,0.231,0.565,0.176,0.275,0.509,0.57,0.27,0.108,0.118,0.149
