Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 8ÔÂ 31 2018 17:33,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 24,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 35 / 7 / 54,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.325,0.327,0.355,0.358,0.294,0.441,0.355,0.314,0.351,2.096,2.191,2.22
0.299,0.267,0.289,0.262,0.266,0.59,0.285,0.272,0.327,2.242,0.817,0.519
1.092,0.829,0.59,0.348,0.269,0.356,0.347,0.273,0.355,2.553,0.816,0.405
0.336,0.458,0.277,0.262,0.569,0.444,0.449,0.244,0.358,1.707,2.146,0.147
0.266,0.323,1.062,0.848,0.91,0.872,1.182,1.048,0.451,2.106,1.87,2.15
0.325,0.891,0.752,0.834,1.029,0.53,0.957,0.913,0.822,2.193,3.763,3.288
0.399,0.518,0.315,0.984,0.826,0.458,0.284,0.822,0.425,1.074,0.77,1.512
0.725,1.443,0.261,0.796,0.227,0.367,0.757,0.612,0.378,0.612,0.144,0.26
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.237,0.228,0.244,0.248,0.216,0.273,0.259,0.228,0.257,1.293,1.333,1.391
0.216,0.198,0.2,0.194,0.197,0.373,0.21,0.201,0.228,1.422,0.521,0.446
0.752,0.499,0.33,0.197,0.192,0.178,0.187,0.18,0.237,1.7,0.562,0.144
0.231,0.308,0.204,0.195,0.393,0.292,0.204,0.188,0.225,0.894,1.28,0.103
0.197,0.243,0.703,0.515,0.615,0.61,0.723,0.774,0.302,1.217,1.158,1.256
0.237,0.504,0.398,0.602,0.553,0.185,0.673,0.59,0.604,1.291,1.88,1.682
0.292,0.385,0.233,0.698,0.551,0.328,0.213,0.577,0.311,0.745,0.226,0.876
0.465,0.985,0.2,0.604,0.174,0.271,0.557,0.454,0.26,0.237,0.107,0.195
